BACTERIA_NUMBER,BACTERIA,ALGORITHM,RHO,P_VALUE,RANDOM_RHO,RANDOM_P_VALUE,RHOS_DIFFERANCE,PARAMS,BETA
0,k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales,linear regression,0.0,1.0,0.12142857142857147,0.6109053073385204,-0.12142857142857147, ,-0.20783029328373126;0.10115648379543485;-0.3366899161760465;-0.2922045753070232;0.010607425298039184;0.021793601184950905;-0.0563088139396897;0.018307489578192046;0.00010665124041522173;-0.07322668762830636;-0.054281310610473046;0.05323892772910077;-0.057578365785285746;0.01602976399708796;-0.0008210974600737888;-0.05351847822376794;-0.2396776682039583;-0.008656567031997827;0.00022923445717681727;0.09228494780871681;0.005494854982215746;0.007722180968413982;-0.07601440244241928;0.00978524042734688;-0.10401028937849371;-0.07240481159703828;0.006901473102914889;0.006901473102914893;0.006901473102914893;-0.03656112709547808;0.05654590473372809;0.006901473102914893;-0.1232589065777854;0.006901473102914893;0.006901473102914893;-0.22826805975392725;0.071600601964774;-0.09617241461645387;0.02662970274345075;0.006901473102914893;-0.07340734086330702;0.006901473102914893;0.006901473102914893;-0.1232589065777854;0.006901473102914893;-0.12386048036792846;-0.04656528083967472;0.006901473102914893;-0.11258635125061128;0.08812613305933427;-0.0034693358880732994;0.006901473102914893;0.12962500910861935;0.06075394886938137;0.006901473102914893;-0.05053241666112438;0.006428391335732475;0.006901473102914893;-0.019238195530361962;0.006901473102914893;-0.05988103971019949;0.006901473102914893;0.006901473102914893;-0.0696762789536911;0.006901473102914893;0.006901473102914893;0.006901473102914893;0.006901473102914893;0.006901473102914893;0.006901473102914893;-0.1676204573429251;0.006901473102914893;0.05181124033748777;0.006901473102914893;-0.035091827048703804;0.006901473102914893;0.01989730144433355;-0.024995220740235035;-0.034509810968033974;-0.04502188689180642;0.23170197832190187;0.1041665749612259;0.006901473102914893;0.006901473102914893;0.03599008195867702;0.006901473102914893;0.006901473102914893;0.04530979991495557;0.006901473102914893;0.04612106363514148;0.006901473102914893;0.040658905668232444;0.006901473102914893;0.006901473102914893;0.006901473102914893;-0.03636770454193583;0.006901473102914893;-0.059137277180741035;0.010083540068371956;0.006901473102914893;-0.048279826851908826;0.006901473102914893;-0.06485959434439194;0.006901473102914893;0.006901473102914893;0.06255638793827845;0.0859106550863737;0.006901473102914893;-0.11995407021190457;0.024916430758499416;0.006901473102914893;0.062283739188621456;0.006901473102914893;-0.02257387659151039;0.05123154036919173;-0.21598937279293617;-0.06710121135142509;-0.011072560363351608;0.006901473102914893;0.006901473102914893;0.006901473102914893;-0.1676204573429251;0.006901473102914893;-0.005900869170981968;-0.13577159512103124;0.006901473102914893;0.006901473102914893;-0.0349585695465954;0.006901473102914893;-0.08181972033472522;-0.1232589065777854;0.006901473102914893;0.006901473102914893;0.006901473102914893;0.006901473102914893;-0.10194533360049428;-0.08331692356120281;0.4161002206469307;0.16014629703954034;0.006901473102914893;0.006901473102914893;0.006901473102914893;-0.02842735764354569;0.10357867729217064;0.006901473102914893;0.006901473102914893;0.006901473102914893
0,k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales,ridge regression,0.0,1.0,-0.10357142857142858,0.6677515008066128,0.10357142857142858, ,-0.22494762378663227;0.01659299477344985;-0.21645717925934682;-0.1307149385170158;0.01659299477344985;0.01659299477344985;0.01659299477344985;0.01659299477344985;0.01659299477344985;-0.023130721181801178;-0.09990166414878417;0.09781880988906039;-0.04841416094144828;0.01659299477344985;0.01659299477344985;0.01659299477344985;-0.2412688532610422;0.01659299477344985;0.01659299477344985;0.07343252488200086;0.01659299477344985;0.01659299477344985;-0.05877569930988038;0.01659299477344985;-0.06717241495159507;-0.022450209299443885;0.01659299477344985;0.01659299477344985;0.01659299477344985;-0.028165990748807445;0.06207072314211403;0.01659299477344985;-0.09347869521463113;0.01659299477344985;0.01659299477344985;-0.15335041579670997;0.08664125594922971;-0.06985247686704685;0.01757720672422675;0.01659299477344985;-0.0479926293205815;0.01659299477344985;0.01659299477344985;-0.09347869521463113;0.01659299477344985;-0.11900449699104074;-0.01873460071419493;0.01659299477344985;-0.09503369941337321;0.08021682103579628;0.011777332045618172;0.01659299477344985;0.06355789681808216;0.06543281277702223;0.01659299477344985;-0.033103565828676046;-0.018928510771074398;0.01659299477344985;-0.031573348688459284;0.01659299477344985;-0.014939706542123189;0.01659299477344985;0.01659299477344985;-0.02620985658608468;0.01659299477344985;0.01659299477344985;0.01659299477344985;0.01659299477344985;0.01659299477344985;0.01659299477344985;-0.1307149385170158;0.01659299477344985;0.04262385257735127;0.01659299477344985;-0.006051526838667535;0.01659299477344985;0.017693245270434612;-0.022710707264514005;-0.020640771889717965;-0.02586519027589709;0.2085703228525776;0.09754500788392907;0.01659299477344985;0.01659299477344985;0.025250656855374486;0.01659299477344985;0.01659299477344985;0.05544682699826455;0.01659299477344985;0.030339451385486993;0.01659299477344985;0.045649557457203616;0.01659299477344985;0.01659299477344985;0.01659299477344985;-0.019615352390553672;0.01659299477344985;-0.03791597454091563;0.014511072003957563;0.01659299477344985;-0.0293100144395225;0.01659299477344985;-0.028629851054169764;0.01659299477344985;0.01659299477344985;0.07216353996379755;0.0706890214539959;0.01659299477344985;-0.08761878264920676;0.019754197968138782;0.01659299477344985;0.043386479720501595;0.01659299477344985;-0.011826976514443588;0.04793706001726126;-0.17252165733021826;-0.03480265952996571;0.0038986737186650034;0.01659299477344985;0.01659299477344985;0.01659299477344985;-0.1307149385170158;0.01659299477344985;0.010324768932411039;-0.13251526983573733;0.01659299477344985;0.01659299477344985;-0.030904907976777193;0.01659299477344985;-0.06245418506984914;-0.09347869521463113;0.01659299477344985;0.01659299477344985;0.01659299477344985;0.01659299477344985;-0.09213044995248167;-0.043387627998711514;0.3744144779425488;0.14473500585009222;0.01659299477344985;0.01659299477344985;0.01659299477344985;-0.017249622582005457;0.09680001077718511;0.01659299477344985;0.01659299477344985;0.01659299477344985
0,k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales,ard regression,0.07142857142857144,0.8790481931481541,-0.007142857142857141,0.5694064229308438,0.07857142857142857, ,0.0008046226699709445;-0.002198260935924442;-0.01957064395722742;0.00016834929695056219;-0.0021982609359239044;-0.0021982609359247163;-0.002198260935924236;-0.002198260935924236;-0.002198260935924522;-0.003813258711179768;0.0;0.03030470742714294;0.0;-0.002198260935924053;-0.0021982609359236186;-0.002198260935924282;-0.02815239215794944;-0.0021982609359241447;-0.002198260935923916;0.03270623355089833;-0.002198260935924419;-0.0021982609359241447;0.0;-0.0021982609359241104;0.0;0.2708191745355088;-0.002198260935924053;-0.002198260935924236;-0.002198260935924213;0.0;0.0;-0.0021982609359238246;-0.6341269943424569;-0.0021982609359236876;-0.0021982609359239504;0.0;-1.717852190832113;-0.009925377469387955;0.0;-0.0021982609359237786;0.0;-0.0021982609359245337;-0.002198260935924076;-0.6341269943310297;-0.0021982609359241447;0.0;0.0;-0.002198260935924213;0.0;0.0;0.0;-0.00219826093592403;0.0;0.0;-0.002198260935924053;0.0;0.0;-0.002198260935924236;0.0;-0.0021982609359236646;0.0;-0.0021982609359241906;-0.002198260935924236;0.0;-0.0021982609359241447;-0.002198260935924019;-0.002198260935924076;-0.002198260935924236;-0.002198260935924236;-0.0021982609359238016;0.0001683492969520257;-0.0021982609359241447;0.0;-0.0021982609359241447;0.0;-0.0021982609359240874;0.0;0.0;0.0;0.0;3.637105584631861;0.0;-0.002198260935924053;-0.002198260935924053;0.01336491261565914;-0.0021982609359239846;-0.002198260935924053;0.0;-0.0021982609359241447;0.0;-0.0021982609359241217;0.0;-0.0021982609359241217;-0.002198260935924053;-0.0021982609359237786;0.0013514678478616215;-0.002198260935924019;-0.1310375381984438;0.0;-0.0021982609359241447;-0.0051949677543913254;-0.002198260935924236;0.0;-0.0021982609359241447;-0.0021982609359241447;0.0;0.0;-0.002198260935924099;0.0;0.0;-0.002198260935924419;0.0;-0.00219826093592387;-0.0029444271038759546;0.0;0.0;0.0;0.0;-0.002198260935924236;-0.0021982609359239846;-0.002198260935924053;0.00016834929695129394;-0.002198260935924076;0.0;0.0;-0.0021982609359238476;-0.0021982609359245107;0.0;-0.002198260935924053;0.0;-0.6341269943179164;-0.0021982609359241447;-0.0021982609359241447;-0.002198260935924419;-0.0021982609359238133;0.0;0.0;0.03074173967697853;0.0;-0.0021982609359239617;-0.0021982609359241447;-0.002198260935923939;0.0;0.0;-0.0021982609359239617;-0.0021982609359236876;-0.002198260935924053
0,k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales,svr,-0.093682153125716,0.5924545110986595,0.045144139358035885,0.6323273925774695,-0.1388262924837519,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01},-0.02287009498685971;0.0016939869131402888;0.0016939869131402888;-0.01328686458685971;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;-0.0023458164868597107;-0.006270585762489432;0.010209029964415976;-0.0021670743060554793;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;-0.03150476252750482;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;0.008556829446325596;0.0016939869131402888;-0.004778451190244393;-0.00039472157710105304;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;-0.002919839458966276;0.0016939869131402888;0.0016939869131402888;-0.00950003098685971;0.0016939869131402888;0.0016939869131402888;-0.01001548408141696;0.0016939869131402888;0.005054148495028488;0.0009877691737698176;0.0016939869131402888;0.005339091792875075;0.0016939869131402888;0.0016939869131402888;-0.00950003098685971;0.0016939869131402888;-0.005714676072190459;0.003128789343396908;0.0016939869131402888;-0.006643830739268342;0.0004061877843100087;0.01290960167717608;0.0016939869131402888;0.004641603740765388;0.0016939869131402888;0.0016939869131402888;0.0020288980724951773;-0.006466971275038606;0.0016939869131402888;-0.0011996786147684365;0.0016939869131402888;0.010415985290006707;0.0016939869131402888;0.0016939869131402888;1.479612160173827e-05;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;-0.01328686458685971;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;0.019248045025570117;0.0016939869131402888;0.001944909790080338;0.0019801177802806777;0.007599497603140289;0.007544346069664926;0.0016939869131402888;0.0016939869131402888;-0.003178539173423873;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;0.0038754973684356382;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;-0.0035995067868597108;0.0016939869131402888;-0.003849440086859711;0.00544252848693841;0.0016939869131402888;-0.002974235286859711;0.0016939869131402888;0.0019801177802806777;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;0.004722764083719973;0.0016939869131402888;-0.01117278578685971;-0.00638978518685971;0.0016939869131402888;-0.005190933637968359;0.0016939869131402888;-0.0011962536868597108;-0.0014623559012412724;-0.017204843224539572;-0.010463087386859712;-0.013106714349653319;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;-0.01328686458685971;0.0016939869131402888;0.000967067715960445;-0.01888723022436944;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;-0.003837376910809727;-0.00950003098685971;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;-0.005169593686859711;0.0016939869131402888;0.007074976853271762;0.0011119152343979468;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;0.00307999608635841;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888;0.0016939869131402888
0,k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales,decision tree,0.13158448513815896,0.4511627971598553,-0.040590587179878776,0.4810776952264617,0.17217507231803775,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
0,k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales,random forest,-0.4152004631874375,0.013128553864350077,0.06778382435150533,0.5671655091922626,-0.4829842875389429,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
1,k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2,linear regression,0.14285714285714288,0.7599453002180929,0.05357142857142858,0.5796903095412913,0.0892857142857143, ,0.03829234558940967;0.0032254277620994694;0.0248934244441329;0.015554603423695624;0.001302411150400505;-0.0045204689772384635;-0.0036218394540740023;-0.0028410629031788877;-0.003913452632560708;0.0012077825570284248;-0.0011480629982136966;0.002093206823391919;0.027757208566748043;-0.0013679184389189135;-0.001397439054666774;-0.003028053958367748;0.03135998370974432;-0.0009916164352756275;-0.001958310913887896;-0.001598353853514366;-0.003249331959513874;-0.0004034818151131221;-0.008230289494505643;-0.001587231393019211;0.01235531209762725;-0.0010960567558888027;-0.0020260778046952044;-0.002026077804695202;-0.002026077804695202;-0.0013447418004903762;-0.005061423910099495;-0.002026077804695202;0.01311898989768127;-0.002026077804695202;-0.002026077804695202;0.02796483571449229;0.010120845862370432;0.01392254185064136;0.007809454425931213;-0.002026077804695202;-0.002026077804695202;-0.002026077804695202;-0.002026077804695202;0.01311898989768127;-0.002026077804695202;-0.02189956195745744;-0.007329634645562786;-0.002026077804695202;0.009777921456710276;-0.006573323102210964;0.022943576959790116;-0.002026077804695202;-0.014459732228938359;0.00011981223032790774;-0.002026077804695202;0.0009387150393772886;-0.008721783203969132;-0.002026077804695202;0.042303992516375497;-0.002026077804695202;-0.021569219666737062;-0.002026077804695202;-0.002026077804695202;-0.007757850132582837;-0.002026077804695202;-0.002026077804695202;-0.002026077804695202;-0.002026077804695202;-0.002026077804695202;-0.002026077804695202;0.01809199527107055;-0.002026077804695202;-0.00753329990968071;-0.002026077804695202;-0.002026077804695202;-0.002026077804695202;-0.011731601138908865;0.000674869079888666;0.00012628173474621104;0.0004986736612404793;-0.022954252527420983;-0.01456729169148196;-0.002026077804695202;-0.002026077804695202;0.008018840986636747;-0.002026077804695202;-0.002026077804695202;-0.005313610927027183;-0.002026077804695202;0.04169491603470311;-0.002026077804695202;-0.004753968539643778;-0.002026077804695202;-0.002026077804695202;-0.002026077804695202;0.0035899389616871643;-0.002026077804695202;0.005136089123777266;0.00846007573280454;-0.002026077804695202;0.00386062267535181;-0.002026077804695202;0.0023015644340781726;-0.002026077804695202;-0.002026077804695202;-0.005341644612249545;-0.013134810303799404;-0.002026077804695202;0.010820267115703677;0.0018368736707658942;-0.002026077804695202;-0.000949841022299773;-0.00027924667223932923;0.0016600902676353903;-0.018248620682217713;0.002555968261239757;0.009955261786271045;0.012783724021748417;-0.002026077804695202;-0.002026077804695202;-0.002026077804695202;0.01809199527107055;-0.002026077804695202;-0.025121971726210172;0.016127167249557733;-0.002026077804695202;-0.002026077804695202;0.023797245372367444;-0.002026077804695202;0.0009062481490112531;0.01311898989768127;-0.002026077804695202;-0.002026077804695202;-0.00027924667223932923;-0.002026077804695202;0.0169172098703464;0.01180807440786928;-0.041114442039588285;-0.011100463282239825;-0.002026077804695202;-0.002026077804695202;-0.002026077804695202;0.0014768402343583488;-0.00010809775488811429;-0.002026077804695202;-0.002026077804695202;-0.002026077804695202
1,k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2,ridge regression,0.1785714285714286,0.7016579425162729,0.06785714285714288,0.4992503574593376,0.11071428571428574, ,0.028149104888522094;-0.0024189885759371777;0.018117594504702357;0.01622351842649978;-0.0024189885759371777;-0.0024189885759371777;-0.0024189885759371777;-0.0024189885759371777;-0.0024189885759371777;0.002608233219363887;0.002082096148940789;0.0020913256748785296;0.01927134332587798;-0.0024189885759371777;-0.0024189885759371777;-0.0024189885759371777;0.02392592506217038;-0.0024189885759371777;-0.0024189885759371777;-0.0009165591135402633;-0.0024189885759371777;-0.0024189885759371777;-0.006927852137567638;-0.0024189885759371777;0.01011750254438059;-0.0016939670816015005;-0.0024189885759371777;-0.0024189885759371777;-0.0024189885759371777;-0.003791781164812816;-0.005129125936315913;-0.0024189885759371777;0.011511097913883153;-0.0024189885759371777;-0.0024189885759371777;0.023893608291604577;0.004948468185467432;0.009989523196488033;0.008514367047182182;-0.0024189885759371777;-0.0024189885759371777;-0.0024189885759371777;-0.0024189885759371777;0.011511097913883153;-0.0024189885759371777;-0.017365805929898753;-0.0029282908958052256;-0.0024189885759371777;0.00967402292491136;-0.008129132073790155;0.013523197939260722;-0.0024189885759371777;-0.010411736838674353;-0.0014262219984509143;-0.0024189885759371777;-0.000930131475704816;-0.00092038539362647;-0.0024189885759371777;0.024422833294781683;-0.0024189885759371777;-0.019292636892516736;-0.0024189885759371777;-0.0024189885759371777;-0.006497931627164453;-0.0024189885759371777;-0.0024189885759371777;-0.0024189885759371777;-0.0024189885759371777;-0.0024189885759371777;-0.0024189885759371777;0.01622351842649978;-0.0024189885759371777;-0.007562241645753778;-0.0024189885759371777;-0.0024189885759371777;-0.0024189885759371777;-0.008348899976993373;0.00017484972895659827;-0.001303503777931237;-0.0011469856544513886;-0.018593340247441595;-0.01113158821543301;-0.0024189885759371777;-0.0024189885759371777;0.005949688916641569;-0.0024189885759371777;-0.0024189885759371777;-0.004734390555841534;-0.0024189885759371777;0.03191713544567338;-0.0024189885759371777;-0.0026930157886101242;-0.0024189885759371777;-0.0024189885759371777;-0.0024189885759371777;0.0032242270314527693;-0.0024189885759371777;0.004479376090784076;-0.0003808458431203663;-0.0024189885759371777;0.0033902516433141554;-0.0024189885759371777;0.000561082454998323;-0.0024189885759371777;-0.0024189885759371777;-0.005730583417177044;-0.015545443813004375;-0.0024189885759371777;0.00874677893678707;0.004466461999464155;-0.0024189885759371777;0.0025403521086244324;2.3969334537623427e-05;0.0011776915342840333;-0.012984397038268172;0.005352125066399183;0.008648556688841054;0.00976973968074942;-0.0024189885759371777;-0.0024189885759371777;-0.0024189885759371777;0.01622351842649978;-0.0024189885759371777;-0.02119646777645883;0.020471046554605066;-0.0024189885759371777;-0.0024189885759371777;0.015742444900678974;-0.0024189885759371777;0.001974253841597798;0.011511097913883153;-0.0024189885759371777;-0.0024189885759371777;2.3969334537623427e-05;-0.0024189885759371777;0.01018992929230819;0.009120515997268146;-0.04047197908885861;-0.010318552230748344;-0.0024189885759371777;-0.0024189885759371777;-0.0024189885759371777;-0.00340177768226917;-0.001566707519021214;-0.0024189885759371777;-0.0024189885759371777;-0.0024189885759371777
1,k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2,ard regression,-0.3571428571428572,0.4316113520383278,-0.17500000000000004,0.6209688054639743,-0.1821428571428572, ,0.0;0.0004829566877408048;0.03148283058775982;0.0;0.00048295668774067955;0.0004829566877407213;0.00048295668774074217;0.0004829566877405335;0.0004829566877407839;0.0;0.0;0.0;0.03576836253181195;0.00048295668774061694;0.00048295668774084647;0.0004829566877405544;0.0;0.0004829566877407213;0.00048295668774067955;0.0;0.00048295668774059607;0.00048295668774076304;0.0;0.0004829566877406587;0.4837049168871862;0.0;0.0004829566877405544;0.00048295668774076304;0.00048295668774061694;0.0;0.0;0.00048295668774061694;0.0;0.0004829566877405335;0.0004829566877407213;0.0;0.0;0.0;0.0;0.00048295668774076304;0.00048295668774067955;0.00048295668774067955;0.0004829566877407839;0.0;0.00048295668774067955;-0.01769941083608303;0.06764032289232855;0.0004829566877405544;0.012673773290879943;0.0;0.0;0.00048295668774076304;-0.02547332481737576;0.0;0.00048295668774059607;0.0;0.0;0.0004829566877407213;0.03517582259442761;0.0004829566877405544;0.0;0.0004829566877406378;0.0004829566877407004;0.0;0.0004829566877406587;0.0004829566877405335;0.00048295668774059607;0.0004829566877406587;0.00048295668774067955;0.0004829566877406378;0.0;0.00048295668774059607;0.018533469189994038;0.0004829566877407004;0.0004829566877405544;0.0004829566877407213;-0.013401495185260005;-0.301638841315066;0.0;0.0;-0.117061293340418;0.0;0.0004829566877407004;0.00048295668774061694;0.0;0.0004829566877407004;0.00048295668774067955;0.0;0.0004829566877405544;0.0723818307936452;0.00048295668774059607;-0.030268647917513734;0.0004829566877406587;0.0004829566877406587;0.0004829566877407004;0.0;0.0004829566877405335;0.0;0.0;0.0004829566877407213;0.0;0.0004829566877407213;0.0;0.00048295668774059607;0.0004829566877408048;0.0;-0.04547099775275146;0.00048295668774067955;0.008575980701986742;0.0;0.0004829566877406378;0.0;0.0;0.0;0.0;0.0;0.0;0.04271110744332182;0.0004829566877407213;0.0004829566877407213;0.0004829566877407213;0.0;0.00048295668774059607;0.0;0.020774265157822488;0.0004829566877407213;0.0004829566877405335;0.032150700594405696;0.0004829566877407004;0.0;0.0;0.00048295668774067955;0.0004829566877407004;0.0;0.0004829566877406378;0.0;0.0;0.0;0.0;0.00048295668774061694;0.0004829566877407213;0.00048295668774061694;0.0;0.0;0.00048295668774067955;0.00048295668774057525;0.0004829566877407213
1,k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2,svr,-0.2277222398569397,0.1882883021715613,0.03821078224200497,0.4628313482299208,-0.26593302209894465,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01},0.012377243931713827;-0.001292960797712211;-0.001292960797712211;0.007044061846155831;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;0.0009552380061124652;0.0032946392354734418;-0.005935725993259103;0.0020572450080448335;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;0.017368921522794446;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.004583528485413004;-0.001292960797712211;0.0023387223893320437;0.0013337629323531372;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;0.0015264882684459951;-0.001292960797712211;-0.001292960797712211;0.004936643755017265;-0.001292960797712211;-0.001292960797712211;0.011466580897258735;-0.001292960797712211;0.005624033207562313;0.002156782212664327;-0.001292960797712211;0.004625655906452622;-0.001292960797712211;-0.001292960797712211;0.004936643755017265;-0.001292960797712211;0.004615777783456528;0.0011279757767108751;-0.001292960797712211;0.004486458681054967;-0.003009212087077033;-0.00487866402596725;-0.001292960797712211;-0.000822939995848398;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.0027665193163982655;-0.001292960797712211;0.002190543403111596;-0.001292960797712211;-0.009349413420679098;-0.001292960797712211;-0.001292960797712211;-0.0010641040867073574;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;0.007044061846155831;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.007562915448547513;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.005198355097400553;-0.0029648953772943402;-0.001292960797712211;-0.001292960797712211;0.007961029690921374;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;0.0022491935838540914;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;0.0016529316198231226;-0.001292960797712211;0.0017920224840211063;-0.008843889202457616;-0.001292960797712211;0.00130496056797301;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.0038433547385452577;-0.001292960797712211;0.00586755176416741;0.003205754849096565;-0.001292960797712211;0.0008145273261030221;-0.001292960797712211;0.0003154925888277166;0.0005471725139111009;0.012308726074968766;0.005472596134901816;0.007312187267621906;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;0.007044061846155831;-0.001292960797712211;-0.001292960797712211;0.012628032509899438;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;0.005663186928510178;0.004936643755017265;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;0.002526703717366482;-0.001292960797712211;0.0010382042269308624;-0.0018302533004295961;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.0032493351137583117;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211;-0.001292960797712211
