,MODEL BACTERIA,SIGNIFICANT BACTERIA,ALGORITHM,BETA MEAN,BETA STD,BETA
0,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter,ard regression,-0.015022431650125666,0.2006070888284128,-0.6858142828876719
1,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter,Bacteria,ard regression,-0.015022431650125666,0.2006070888284128,0.7203196001097288
2,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae,ard regression,-0.015022431650125666,0.2006070888284128,0.387021075063139
3,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae,ard regression,-0.015022431650125666,0.2006070888284128,0.4729808411378642
4,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter,Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium,ard regression,-0.015022431650125666,0.2006070888284128,0.7265760393669506
5,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter,Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Catenibacterium,ard regression,-0.015022431650125666,0.2006070888284128,-0.8293890129210875
6,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia,ard regression,-0.015022431650125666,0.2006070888284128,-1.0660225236167753
7,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis,ard regression,-0.015022431650125666,0.2006070888284128,1.112076307006972
8,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales,ard regression,-0.015022431650125666,0.2006070888284128,0.42529300452112956
9,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter,Bacteria;Proteobacteria;Gammaproteobacteria,ard regression,-0.015022431650125666,0.2006070888284128,-0.5233514441237638
10,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas,ard regression,-0.015022431650125666,0.2006070888284128,-0.4623323784363578
11,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas,ard regression,-0.015022431650125666,0.2006070888284128,-0.47652842734576173
12,Archaea;Euryarchaeota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;Methanomassiliicoccus,Archaea;Euryarchaeota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;Methanomassiliicoccus,ard regression,0.013109554809980797,0.12137842222665696,-0.8101300657357996
13,Archaea;Euryarchaeota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;Methanomassiliicoccus,Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Slackia,ard regression,0.013109554809980797,0.12137842222665696,-0.25217525959397596
14,Archaea;Euryarchaeota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;Methanomassiliicoccus,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales,ard regression,0.013109554809980797,0.12137842222665696,0.2644343779417473
15,Archaea;Euryarchaeota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;Methanomassiliicoccus,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides,ard regression,0.013109554809980797,0.12137842222665696,-0.2797804889340423
